;URL;Osoite;Alue;Myyntihinta;Velaton hinta;Pinta-ala;Neliöhinta;Rahoitusvastike;Hoitovastike;Yhtiövastike;Muut kustannukset;Kerros;Huonekokoonpano;Huoneet;Vapautuminen;Parveke;Kylpyhuoneen varusteet;Sauna;Taloyhtiössä sauna;Säilytystilat;Näkymät;Tulevat remontit;Tehdyt remontit;Infoteksti
135;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15607159;Hikivuorenkatu 9, Annala, Tampere;Annala;92 000 €;145 000 €;60,5 m²;2 396,69 € / m;322,65 € / kk;247,80 € / kk;570,45 € / kk;IT-maksu 9,95€/kk, saunavuoro 10€/kk, autopaikka 5€/kk;7 / 7;2h+k+kph+vh, Lasitettu parveke;2;Vapautuminen sopimuksen mukaan;Kyllä;Kylpyhuoneen yhteydessä. Pesuhuoneen seinät ja lattia laatoitettu. Lattialämmitys, paikka pyykinpesukoneelle.;;;;;Ei mainintoja;"2019 Lukitus, huoneisto-ovet; 2018 Linjasaneeraus (märkätilat, sähköt, vesijohdot, viemärit, talosauna, pihavalot, autolämmitystolpat, tietoliikennekaapelointi, antenniverkko), lämmönsiirrin, IV-koneen uusinta; 2017 Patteriventtiilit; 2013 Julkisivut,  parvekkeet ja vesikaton pinnoitteen uusiminen; 2012 Varastojen ulko-ovet; 2010 Hissit; 2009 PTS; 2004 Ikkunat ja parvekeovet 1998 lämmönjakohuone";"Nyt myynnissä remontoitu ylimmän 7/7  kerroksen näköalakaksio!

Hyvin hoidetussa taloyhtiössä valoisa  läpitalon asunto, joka on nykyaikaiseksi ja vaaleaksi hiljattain remontoitu. Asunnossa suuret huoneet ja toimiva pohjaratkaisu. Keittiö ja makuuhuone idän suuntaan, olohuone ja parveke ihanasti länteen puistoon/ilta-aurinkoon.  Keittiössä runsaasti kaappitilaa ja laadukkaat osittain integroidut kodinkoneet ja tänne  mahtuu mukavasti myös ruokapöytä. Tilavan olohuoneen jatkeena on aivan upeilla näköaloilla varustettu tilava lasitettu parveke. Makuuhuoneessa ja eteisessä liukuovikaapistot sekä asunnossa tilava vaatehuone säilytystilana. Myös kylpyhuone on nykyaikainen ja laatoitettu.

As Oy Annalanpuisto on omatonttinen ja hissillinen 1975 valmistunut yhtiö, jossa 42 huoneistoa. Taloyhtiössä on tehty lähivuosina paljon remontteja, joiden aikana esimerkiksi käyttövesiputket, viemärit, sähköt, hissit, julkisivut, parvekkeet ja ikkunat on uusittu. Tulevaisuudessa ei isoja remontteja ole tiedossa, joten huoletonta asumista pitkäksi aikaa. Talous on myös kunnossa yhtiössä ja tästä esimerkkinä se, että touko-heinäkuussa ei makseta hoitovastiketta lainkaan. 

Huoneisto sijaitsee metsän vieressä ja on siten luonnon läheisellä ja rauhallisella paikalla. Ulkoilualueet alkavat käytännössä kotiovelta ja alueella onkin paljon reittejä sekä liikkumismahdollisuuksia. TKL:n bussin päätepysäkki talon vieressä ja Juvankadulta lisää yhteyksiä. Lähikauppa kävelymatkan päässä ja Kaukajärven sekä Turtolan kauppakeskittymät lyhyen automatkan päässä. Alueella useampi koulu ja päiväkoti lapsiperheitä ajatellen. Hyvät yhteydet myös yliopiston kampuksille.

Tervetuloa tutustumaan tähän muuttovalmiiseen asuntoon! Vaihto myös esim. yksiöön.

Pyydä yksityisesittely kohteeseen! Korona-suositusten johdosta yleisiä esittelyitä ei toistaiseksi pidetä. Kun varaat esittelyn, huomioithan muut ja olet varmasti terve etkä karanteenissa. Mikäli huomaat flunssan oireita, peruthan esittelyn. Huomioithan käsihygienian myös esittelyissä.

Lisätiedot:
Marja Karjalainen | LKV, LVV
0400 640 924
marja@asuntopalvelukarjalainen.com

www.facebook.com/AsuntopalveluKarjalainen
www.asuntopalvelukarjalainen.com"
136;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15607137;Kansikatu 8 B 182, Keskusta, Tampere;Keskusta;152 046 €;321 130 €;54 m²;5 946,85 € / m;300,02 € / kk;215,46 € / kk;515,48 € / kk;Tontin vuokravastike 253,26 € / kk. Lunastamalla asuntokohtaisen tonttiosuuden (59.530 €) vapaudut tontin vuokravastikkeen maksamisesta..;12 / 17;2h+kt+s+lasit.p;2;Arvioitu valmistuminen joulukuussa 2020;Kyllä;Suihku, pesukoneliitäntä, lattialämmitys, sauna;Kyllä;;;;;;"Tässä 12. kerroksen luksuskaksiossa on valtava, koko asunnon levyinen länsiparveke josta kelpaa katsella maisemaa kaupungin kattojen ylitse. Asunto Oy Tampereen Wallesmanni rakentuu erinomaiselle paikalle joka on haluttu nyt ja tulevaisuudessa. Tässä asut todellakin keskustan sykkeessä; Ratinan kauppakeskus, Koskikeskus ja kohta myös Areena ovat aivan vieressä - Pyhäjärven rantaankaan ei montaa minuuttia kävele. Soita meille ja valitse omasi!"
137;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15607112;Kansikatu 8 B 181, Keskusta, Tampere;Keskusta;147 762 €;312 090 €;53,5 m²;5 833,46 € / m;291,58 € / kk;213,47 € / kk;505,05 € / kk;Tontin vuokravastike 250,92 € / kk. Lunastamalla asuntokohtaisen tonttiosuuden (58.979 €) vapaudut tontin vuokravastikkeen maksamisesta..;12 / 17;2h+kt+s+lasit.p;2;Arvioitu valmistuminen joulukuussa 2020;Kyllä;Suihku, pesukoneliitäntä, lattialämmitys, sauna;Kyllä;;;;;;"Tässä 12. kerroksen luksuskaksiossa on valtava, koko asunnon levyinen länsiparveke josta kelpaa katsella maisemaa kaupungin kattojen ylitse. Asunto Oy Tampereen Wallesmanni rakentuu erinomaiselle paikalle joka on haluttu nyt ja tulevaisuudessa. Tässä asut todellakin keskustan sykkeessä; Ratinan kauppakeskus, Koskikeskus ja kohta myös Areena ovat aivan vieressä - Pyhäjärven rantaankaan ei montaa minuuttia kävele. Soita meille ja valitse omasi!"
138;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15606990;Kansikatu 8 B 120, Keskusta, Tampere;Keskusta;91 430 €;193 110 €;38 m²;5 081,84 € / m;180,42 € / kk;151,62 € / kk;332,04 € / kk;Tontin vuokravastike 178,22 € / kk. Lunastamalla asuntokohtaisen tonttiosuuden (41.891 €) vapaudut tontin vuokravastikkeen maksamisesta..;6 / 17;2h, kt, kph, vh, ransk. p.;2;Arvioitu valmistuminen joulukuussa 2020;Kyllä;Suihku, pesukoneliitäntä, lattialämmitys.;Ei;;;;;;"Asunto Oy Tampereen Wallesmanni rakentuu erinomaiselle paikalle joka on haluttu nyt ja tulevaisuudessa. Tässä asut todellakin keskustan sykkeessä; Ratinan kauppakeskus, Koskikeskus ja kohta myös Areena ovat aivan vieressä - Pyhäjärven rantaankaan ei montaa minuuttia kävele. Tässä kaksiossa on näköalat länteen ja säilytystilaa runsaasti vaatehuoneen ansiosta. Soita meille ja kysy lisää!"
139;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15606960;Kansikatu 8 B 96, Keskusta, Tampere;Keskusta;88 782 €;187 510 €;38 m²;4 934,47 € / m;175,18 € / kk;151,62 € / kk;326,80 € / kk;Tontin vuokravastike 178,22 € / kk. Lunastamalla asuntokohtaisen tonttiosuuden (41.891 €) vapaudut tontin vuokravastikkeen maksamisesta..;4 / 17;2h, kt, kph, vh, ransk. p.;2;Arvioitu valmistuminen joulukuussa 2020;Kyllä;Suihku, pesukoneliitäntä, lattialämmitys.;Ei;;;;;;"Asunto Oy Tampereen Wallesmanni rakentuu erinomaiselle paikalle joka on haluttu nyt ja tulevaisuudessa. Tässä asut todellakin keskustan sykkeessä; Ratinan kauppakeskus, Koskikeskus ja kohta myös Areena ovat aivan vieressä - Pyhäjärven rantaankaan ei montaa minuuttia kävele. Tässä kaksiossa on näköalat länteen ja säilytystilaa runsaasti vaatehuoneen ansiosta. Soita meille ja kysy lisää!"
140;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15606945;Kansikatu 8 B 89, Keskusta, Tampere;Keskusta;93 942 €;198 410 €;38 m²;5 221,32 € / m;185,37 € / kk;151,62 € / kk;336,99 € / kk;Tontin vuokravastike 178,22 € / kk. Lunastamalla asuntokohtaisen tonttiosuuden (41.891 €) vapaudut tontin vuokravastikkeen maksamisesta..;4 / 17;2h, kt, kph, lasit. p.;2;Arvioitu valmistuminen joulukuussa 2020;Kyllä;Suihku, pesukoneliitäntä, lattialämmitys.;Ei;;;;;;"Tässä tupakeittiöllisessä yksiössä on erillinen makuhuone josta käynti lasitetulle länsiparvekkeelle. Asunto Oy Tampereen Wallesmanni rakentuu erinomaiselle paikalle joka on haluttu nyt ja tulevaisuudessa. Tässä asut todellakin keskustan sykkeessä; Ratinan kauppakeskus, Koskikeskus ja kohta myös Areena ovat aivan vieressä - Pyhäjärven rantaankaan ei montaa minuuttia kävele."
141;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15606909;Kansikatu 8 B 74, Keskusta, Tampere;Keskusta;86 270 €;182 210 €;38 m²;4 795 € / m;170,24 € / kk;161,62 € / kk;331,86 € / kk;Tontin vuokravastike 178,22 € / kk. Lunastamalla asuntokohtaisen tonttiosuuden (41.891 €) vapaudut tontin vuokravastikkeen maksamisesta..;2 / 17;2h, kt, kph, vh, ransk. p.;2;Arvioitu valmistuminen joulukuussa 2020;Kyllä;Suihku, pesukoneliitäntä, lattialämmitys.;Ei;;;;;;"Asunto Oy Tampereen Wallesmanni rakentuu erinomaiselle paikalle joka on haluttu nyt ja tulevaisuudessa. Tässä asut todellakin keskustan sykkeessä; Ratinan kauppakeskus, Koskikeskus ja kohta myös Areena ovat aivan vieressä - Pyhäjärven rantaankaan ei montaa minuuttia kävele. Tässä kaksiossa on näköalat länteen ja säilytystilaa runsaasti vaatehuoneen ansiosta. Soita meille ja kysy lisää!"
142;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15606905;Kansikatu 8 B 67, Keskusta, Tampere;Keskusta;90 992 €;192 180 €;38 m²;5 057,37 € / m;179,55 € / kk;151,62 € / kk;331,17 € / kk;Tontin vuokravastike 178,22 € / kk. Lunastamalla asuntokohtaisen tonttiosuuden (41.891 €) vapaudut tontin vuokravastikkeen maksamisesta..;2 / 17;2h, kt, kph, lasit.p;2;Arvioitu valmistuminen joulukuussa 2020;Kyllä;Suihku, pesukoneliitäntä, lattialämmitys.;Ei;;;;;;"Asunto Oy Tampereen Wallesmanni rakentuu erinomaiselle paikalle joka on haluttu nyt ja tulevaisuudessa. Tässä asut todellakin keskustan sykkeessä; Ratinan kauppakeskus, Koskikeskus ja kohta myös Areena ovat aivan vieressä - Pyhäjärven rantaankaan ei montaa minuuttia kävele. Tässä tupakeittiöllä varustetussa yksiössä on erillinen makuuhuone, josta käynti lasitetulle länsiparvekkeelle. Soita meille ja kysy lisää!"
143;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15606625;Ali-Huikkaantie 13a A 23, Huikas, Tampere;Huikas;51 500 €;172 500 €;38 m²;4 539,47 € / m;101,64 € / kk;178,60 € / kk;280,24 € / kk;Rahoitusvastike sisältää ainaostaan yhtiölainan korot. Laina-aika 3 + 22 vuotta. Arvioitu rahoitusvastike (sis. korko + lyhennys) 539,66 €/kk..;4 / 4;2h, kt, kph, parveke;2;Kohteen valmistuttua;Kyllä;Kylpyhuone, suihku, suihkuseinä, peilikaappi, allaskaappi, pesukoneliitäntä, lattialämmitys, kiinteät valaisimet;Ei;;Kaapistot, irtaimistovarasto;pihalle;;;"Odotettu As Oy Huikkaan Harmonia Tampere nyt ennakkomarkkinoinnissa.

Tarjolla on 1 - 4 huoneen koteja, joiden pohjapiirrokset on suunniteltu tehokkaiksi. Näin yksikään neliö ei mene hukkaan. Toimivuuden lisäksi asuntojen valoisuuteen on kiinnitetty erityistä huomiota. Hyvin varustelluissa asunnoissa on mm. Puustellin keittiöt ja Siemensin kodinkoneet.

Huikas on pidetty kaupunginosa vehreänä, rauhallisena ja pääosin pientalovaltaisena alueena. Erilaisia palveluita löytyy kävelymatkan päästä päivittäistavarakaupasta kahvilaan, koulusta päiväkotiin ja kirjastosta jäähalliin. Samoin erilaisia ulkoilu- ja liikuntamahdollisuuksia moneen makuun ympäri vuoden. Kulkuyhteydet niin bussilla kuin omalla autolla ovat hyvät, samoin kevyenliikenteen reitit.

Tutustu ja varaa nopeasti mieleisesi huoneisto!"
144;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15606000;Harankatu 1 A, Hakametsä, Tampere;Hakametsä;152 000 €;152 000 €;39 m²;3 897,44 € / m;;138,45 € / kk;138,45 € / kk;Muut maksut: Vesimaksu suoritetaan huoneistokohtaisen mittauksen perusteella. Elisan 10/10 M perusliittymämaksu sisältyy hoitovastikkeeseen. Huoneistokohtainen sähkö kulutuksen mukaan..;4 / 6;2h, tk, s, rp;2;sopimuksen mukaan;Kyllä;Pesutilojen kuvaus: Lattia ja seinät laatoitettu. Lattialämmitys. Varustus: wc-istuin, bidee-suihku, allas, peilikaappi, pesukoneliitäntä /tilaa pesutornille, pyykki/siivouskaappi, suihku,;Kyllä;;;;2019 Huoneistojen palovaroittimien uusiminen, huoltomaalauksia tarvittaessa. 2021 Kuntoarvion laadinta, IV- kanaviston puhdistus ja säätö 2022 10 - vuotistarkastus;2015 B-portaan lipan vedenpoiston muutos, 2016 uuden energiatodistuksen laadinta, 2017 parvekelasihuolto ja tiivisteiden uusiminen. 2018 Taloyhtiöiden yhteinen Harankatu / Lidl huolto-/kulkuväylä asfaltoitiin.;"Huippusijainnilla Hakametsässä! 

Huoletonta ja viihtyisää asumista arvostavalle tilaisuus! Tämä valoisa kulmahuoneisto tarjoaa avarat maisemat, toimivan pohjan sekä oman saunan! Asunto on hyvin rauhallinen, sillä koti sijaitsee käytännössä ylimmässä kerroksessa. Fiksun pohjansa ansiosta säilytystilaa on mukavasti ja kylpyhuoneessa riittää tilaa myös pyykkihuollolle. Tämä siistikuntoinen koti sopii loistavasti vaikkapa ensiasuntoa etsivälle.

As Oy Sammonkuikka on vuonna 2012 valmistunut taloyhtiö, joka koostuu yhteensä 51 asunnosta. Uudehko yhtiö tarjoaa vuosiksi huoletonta asumista loistavien palveluiden sekä ulkoilumaastojen äärellä. Lähikauppa, bussipysäkki ja Hakametsän jäähalli löytyvät kotisi välittömästä läheisyydestä. Voit tiedustella välittäjältä mahdollisuutta myös autopaikkaan!

Sovi sinulle sopiva esittelyaikasi pian!

Kohdetta myy: 
Anna Saravo p. 0440500659
anna.saravo@bo.fi
@bolkvannasaravo"
145;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15605957;Nuijatie 36, Viiala, Tampere;Viiala;123 000 €;123 000 €;42 m²;2 928,57 € / m;;154,56 € / kk;154,56 € / kk;;2 / 3;1h, tk, kph, s, vh, p;2;kesäkuun lopussa 2020;Kyllä;Kylpyhuone, suihku, peilikaappi, kylpyhuonekaapisto, kiinteät valaisimet, sauna;Kyllä;;Vaatehuone, kaapistot, kellarikomero;Vehreät ja avoimet näkymät taloyhtiön takapihalle;Autokatosten rakentamisen selvitys/suunnittelu 2019-2020, sähköiset ovipumput 2019-2020, elementtisaumaukset ja räystäslautojen maalaus 2020-2022, märkätilakartoitus 2020, PTS 2020, ulkovarastojen kattojen lumiesteet 2022-2023, IV-hormien nuohous ja säätö 2022.;Pitkän piha-aidan huoltomaalaus 2010, IV-kanavien puhdistus ja säätö 2012, jätekatoksen ja varastojen huoltomaalaus 2014, räystäslautojen ja parvekkeiden puuosien maalaus 2014, yläpohjakorjauksia 2016, rappukäytävävalaistuksen uusiminen led-liiketunnistinvalaisimiksi 2016, piha-alueen kunnostusta (viheralueen ja aitojen kunnostusta) 2016, radonmittaukset ja radonimureiden asennus ja käyttöönotto 2017, hissien hälytykset gsm-pohjaisiksi 2017, lämminkäyttövesisiirrin uusittu 2017, pysäköintiruutujen maalaus 2017, lumieste ja kattoturvatuotteiden asentaminen 2018, pihan tolppavalaisinten puhdistaminen ja polttimoiden vaihto 2018.;"Oletko etsimässä asunto itsellesi vai sijoitukseen? Tämä sopii molempiin tarkoituksiin oikein hyvin!

Näppärä pikku kaksio, jossa on asunnossa oma sauna, lasitettu eteläparveke ja säilytystilaa runsaasti kaappien ja vaatehuoneen muodossa.

Asunto Oy Tampereen Vilusen Kruunu on valmistunut vuonna 2000. Yhtiöstä on pidetty hyvää huolta ja remontit ja huoltotoimenpiteet on suoritettu ajallaan. Taloyhtiössä on päätetty asennuttaa sähköiset ovipumput talojen ulko-oviin vuoden 2020 aikana. Autopaikat ovat vuokrattavissa taloyhtiön kautta.

Kaukajärven palvelut ja Turtolan kauppakeskus ovat molemmat kävelymatkan päässä ja lähin bussipysäkkikin on aivan vieressä.

Tällä hetkellä järjestämme ainoastaan yksityisesittelyjä, joten soita ja varaa oma esittelysi!"
146;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15605940;Piettasenristi 7, Linnainmaa, Tampere;Linnainmaa;139 000 €;139 000 €;52 m²;2 673,08 € / m;;163,49 € / kk;163,49 € / kk;;3 / 4;2h,kk,vh,kph,s,lasit.p;2;Heti;Kyllä;Kylpyhuone, suihku, peilit, pesukoneliitäntä, lattialämmitys, kiinteät valaisimet, sähkösauna;Kyllä;;Kaapistot, vaatehuone, kellarikomero;pihalle, Avara näkymä aamuauringon puolelle;"Päätetyt remontit: hallitukselle myönnettiin valtuudet viedä eteenpäin kaukolämmön vaihtamista maalämpöön.
Kunnossapitotarveselvityksen mukaan: vesikaton tarkastus, kylpyhuoneiden kuntotarkastus.";2010 raja-aidan rakentaminen ja Molok-säiliö keräyspaperille. 2011 kuivausteline piha-alueelle ja vuorilautojen maalaus. 2013 Econor-lämpövahti, lämpimän käyttöveden säätölaitteiston uusinta. 2014 lukituksen uusinta, IV-kanavien nuohous, energiatodistukset. 2015 tontin raja-aitojen maalaus 50 %, elementtisaumojen tarkistus. 2016 asfaltoinnin tarkastus/kunnostus, parkkiruutujen maalaus, tontin raja-aitojen maalaus 50 %. 2017 savunpoistoluukkujen muuttaminen ketjukäyttöiseksi. 2018 huoneistokohtaisten vesimittareiden asennus. 2019 hissihälytyksen muuttaminen GSM-yhteydelle, pihavalojen muuttaminen LED-valaisimiksi. 2020 porrashuoneiden huippuimureiden uusinta.;"Vuonna 2005 valmistuneesta talosta juuri vapautunut siisti ja hyväkuntoinen kolmannen kerroksen saunallinen tehokaksio. Linnainmaan kattavien palveluiden ja loistavien ulkoilumaastojen läheisyydessä. Asuntoon kuuluu reilunkokoinen lasitettu parveke, hyvänkokoinen erillinen vaatehuone vaatekaappien lisäksi, pesutilat kokonaan kaakeloitu. Löylyt omassa saunassa kruunaa mukavan rentoutumishetken omalla lasitetulla parvekkeella. Koronaviruksesta johtuen esittelyt toistaiseksi vain sopimuksesta.   
                    
                    Ei suuria remontteja tulossa, Hyvät liikenneyhteydet, Palvelut lähellä, Soveltuu sijoitusasunnoksi
                    "
147;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15605917;Kansikatu 8 A 36, Keskusta, Tampere;Keskusta;97 184 €;205 260 €;44 m²;4 665 € / m;191,77 € / kk;167,20 € / kk;358,97 € / kk;Tontin vuokravastike 206,36 € / kk. Lunastamalla asuntokohtaisen tonttiosuuden (48.506 €) vapaudut tontin vuokravastikkeen maksamisesta..;4 / 6;2h, kt, kph, ransk. p.;2;Arvioitu valmistuminen joulukuussa 2020;Kyllä;Suihku, pesukoneliitäntä, lattialämmitys.;Ei;;;;;;"Asunto Oy Tampereen Wallesmanni rakentuu erinomaiselle paikalle joka on haluttu nyt ja tulevaisuudessa. Tässä asut todellakin keskustan sykkeessä; Ratinan kauppakeskus, Koskikeskus ja kohta myös Areena ovat aivan vieressä - Pyhäjärven rantaankaan ei montaa minuuttia kävele. Tässä kulmahuoneistossa on peräti kolmeen ilmansuuntaan ikkunat ja makuuhuoneesta avautuu ranskalainen parveke. Soita meille ja kysy lisää!"
148;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15605910;Kansikatu 8 A 35, Keskusta, Tampere;Keskusta;95 120 €;200 900 €;43,5 m²;4 618,39 € / m;187,70 € / kk;165,30 € / kk;353 € / kk;Tontin vuokravastike 204,02 € / kk. Lunastamalla asuntokohtaisen tonttiosuuden (47.955 €) vapaudut tontin vuokravastikkeen maksamisesta..;4 / 6;2h, kt, kph, vh, ransk. p.;2;Arvioitu valmistuminen joulukuussa 2020;Kyllä;Suihku, pesukoneliitäntä, lattialämmitys.;Ei;;;;;;"Asunto Oy Tampereen Wallesmanni rakentuu erinomaiselle paikalle joka on haluttu nyt ja tulevaisuudessa. Tässä asut todellakin keskustan sykkeessä; Ratinan kauppakeskus, Koskikeskus ja kohta myös Areena ovat aivan vieressä - Pyhäjärven rantaankaan ei montaa minuuttia kävele. Tämä 43,5m2 asunto sisältää tilavan olohuone-/keittiöyhdistelmän lisäksi myös säilytystarpeet täyttävän vaatehuoneen. Soita meille ja kysy lisää!"
149;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15605796;Insinöörinkatu 24 A, Hervanta, Tampere;Hervanta;114 938,57 €;116 000 €;61 m²;1 901,64 € / m;0 € / kk;213,22 € / kk;213,22 € / kk;Sauna: 12 EUR/kk. Muut maksut: Autohallivuokrat 29e/kk, autokansivuokrat 27 e/kk, autopaikkavuokrat 10 e/kk. 1.4.2020 alkaen kerätään pääomavastiketta hissiremontista 0,0027 e/osake/kk eli tälle huoneistolle rahoitusvastike n. 18,8 e/kk..;3 / 8;2h, k, kph/wc, vh, las. parveke;2;heti;Kyllä;Varustus: pesukoneliitäntä, lattialämmitys, wc-istuin, suihku, peili.;Ei;;vaatehuone, kellarikomero;Insinöörinkadulle päin;2020 Lämpö-, viemäri- ja käyttövesiverkoston kuntotutkimus 2021 Pesu- ja WC-tilojen kuntokartoitus 2022 Lämmönjakolaitteiden uusiminen 2024 Ilmanvaihtokanaviston puhdistus, ilmamäärien säätö, laitteiden huolto;2019 Hissin uusiminen, porraskäytävän pääulko-oven uusiminen 2017 Yleisten tilojen valaistuksen uusiminen 2016 pesutilojen kunnostuksia pesu- ja WC-tilojen kuntokartoituksen muakisesti (3 kpl) 2015 Pesu- ja WC-tilojen kuntokartoitus, kylmiölaitteiden kunnostusta, ilmanvaihtokanavien puhdistus, ilmamäärien säätö, laitteiden huolto 2013 patteri- ja linjasäätöventtiilien uusiminen, tasapainotus/suunnittelu ja toteutus 2012 Löyly- ja pesuhuoneiden kunnostus 2011 Vesikatteen uusiminen 2010 Ovipuhelinjärjestelmän asennus 2009 Lukostosarjoitus, julkisivukunnostus / toteutusvaihe 2008 Julkisivukunnostus / hankesuunnittelu- ja suunnitteluvaihe, ilmanvaihtolaitteiston automatiikan uusiminen, kylmiölaitteiden kunnostusta 2007 Pesu- ja WC-tilojen kuntokartoitus, julkisivu- ja parvekerakenteiden kuntotutkimus 2005 Hissin korjaus, parvekelinjojen kattaminen ja vedenpoistojärjestelmän uusiminen, ilmanvaihtokanavien puhdistus, ilmamäärien säätö, laitteiden huolto, pesulalaitteiden uusiminen (osittainen) 2003 Tuulikaapin kunnostus, lämmönjakolaitteiden uusiminen, sokkelin vedeneristeiden uusiminen 2002 Talosaunan kunnostus;"HUOM!!

Nyt myynnissä HETI VAPAA siisti parvekkeellinen kaksio Hervannan ytimestä!

Tämän kodin kaikki huoneet ovat avaria ja valoisia. Keittiössä rosteriset kodinkoneet, hyvin laskutilaa ja ikkunan ääreen mahtuu isompikin ruokailuryhmä. Olohuoneesta on käynti asunnon isolle lasitetulle parvekkeelle, josta näkymät Hervannan keskustaan päin. Asunnon kylpyhuone on tilava ja siisti ja sinne mahtuu hyvin pesutorni yms. Säilytystilaa tuo kaapistojen lisäksi erillinen vaatehuone!

As Oy Valtapiha on 40 asuinhuoneiston taloyhtiö. Yhtiötä on pidetty hyvässä kunnossa ja isoja remontteja takanapäin mm. julkisivu v. 2009, hissi v. 2019. Oma tontti, kohtuulliset asumiskulut (hoitovastike n. 3,5 e/m2) ja hyvät yhteiset tilat mm. sauna, pesutupa ja ulkoiluvälinevarasto. Taloyhtiöstä löytyy myös laajakaista. Yhtiön maksuvalmius on ollut toimintakertomuksen mukaan hyvällä tasolla.

Sijainti on erittäin hyvä, Hervannan ydinkeskustassa. Kadun toisella puolella kauppakeskus DUO sekä lähellä kaikki muutkin arjen palvelut ja ulkoilumaastot. Loistavat liikenneyhteydet Tampereen keskustaan paranevat entisestään ratikan myötä.

Jos kiinnostuit, niin soita ja käydään katsomassa paikan päällä sinun aikataulujesi mukaan!

Lisätiedot ja esittelyt:
Otto Lindh
puh. 045-1135416 tai otto.lindh@huom.fi

KOHTEESEEN TUTUSTUMINEN:
HUOM! Pirkanmaan Laatuvälitys Oy haluaa omalla toiminnallaan tehdä kaikkensa, jotta koronavirus saadaan kuriin mahdollisimman tehokkaasti. Tämän vuoksi yleisesittelyjä emme pidä ollenkaan vaan epidemian aikana järjestämme ainoastaan yksityisnäyttöjä. Kun haluat tutustua tähän kohteeseen, jätäthän ystävällisesti yhteydenottopyynnön tai otat suoraan yhteyttä kohteen välittäjään. Yksityisesittely järjestyy joustavasti aikataulusi mukaan!

Ohjeita esittelyyn tulevalle:
- Kun varaat yksityisen esittelyn, varmistuthan siitä, että olet terve. 
- Mikäli koet, että sinulla tai jollakin perheenjäsenelläsi on flunssan oireita (nuha, yskä, kurkkukipu tai kuume) älä tule esittelyyn vaan ota yhteyttä niin siirretään se myöhempään ajankohtaan. 
- Näytöillä noudatetaan viranomaismääräyksiä ja suosituksia esim. käsihygienian suhteen.

Lämpimästi tervetuloa!"
